query,preprocessed_query,retrieved_docs,scores
Bệnh viêm tuỵ cấp ở trẻ là do các men tiêu_hoá làm tổn_thương đến các tế nào nang thận . Các nguyên_nhân nào dưới đây được cho là có_thể gây ra viêm tuỵ cấp ở trẻ_em ?,bệnh viêm tuỵ cấp ở trẻ là do các men tiêu_hoá làm tổn_thương đến các tế nào nang thận các nguyên_nhân nào dưới đây được cho là có_thể gây ra viêm tuỵ cấp ở trẻ_em,['1 viêm tuỵ cấp là gì viêm tuỵ cấp là quá_trình viêm cấp_tính của tuyến tuỵ và sự phá_huỷ tế_bào tuyến tuỵ về mặt mô học với một loạt các biểu_hiện và biến_đổi lâm_sàng từ viêm tại_chỗ đến các biểu_hiện toàn_thân như suy các cơ_quan'],[0.9989792704582214]
Viêm tuỵ cấp là tình_trạng viêm của tuyến tuỵ dẫn đến các tế_bào nang tuyến bị tổn_thương do sự tiêu_huỷ của các men tuỵ . Đâu là nguyên_nhân gây ra bệnh viêm tuỵ cấp ở trẻ ?,viêm tuỵ cấp là tình_trạng viêm của tuyến tuỵ dẫn đến các tế_bào nang tuyến bị tổn_thương do sự tiêu_huỷ của các men tuỵ đâu là nguyên_nhân gây ra bệnh viêm tuỵ cấp ở trẻ,['1 viêm tuỵ cấp là gì viêm tuỵ cấp là quá_trình viêm cấp_tính của tuyến tuỵ và sự phá_huỷ tế_bào tuyến tuỵ về mặt mô học với một loạt các biểu_hiện và biến_đổi lâm_sàng từ viêm tại_chỗ đến các biểu_hiện toàn_thân như suy các cơ_quan'],[0.9993175268173218]
"Chị Hương , sau khi được chẩn_đoán mắc bệnh viêm tuỵ cấp , đang tiến_hành điều_trị tại bệnh_viện . Sử_dụng thuốc giảm đau là một trong hai cách điều_trị hay được bác_sĩ sử_dụng nhất . Cách còn lại là gì ?",chị hương sau khi được chẩn_đoán mắc bệnh viêm tuỵ cấp đang tiến_hành điều_trị tại bệnh_viện sử_dụng thuốc giảm đau là một trong hai cách điều_trị hay được bác_sĩ sử_dụng nhất cách còn lại là gì,['viêm tuỵ cấp là một bệnh thường được gặp trong cấp_cứu ngoại_khoa với cơn đau bụng cấp đau bụng vùng thượng_vị thường khởi_phát đột_ngột và đau liên_tục dữ_dội nặng hơn khi đi_lại nằm ngửa và giảm khi ngồi ngả người ra phía trước'],[0.9984861612319946]
"Căn_bệnh viêm tuỵ cấp của chị Minh đã có những chuyển_biến xấu một_cách đột_ngột . Rất may là người_nhà đã đưa chị vào khoa chăm_sóc đặc_biệt ( ICU ) kịp_thời để bác_sĩ có_thể theo_dõi chặt_chẽ chuyển_biến của bệnh . Trong trường_hợp không được đưa vào ICU , căn_bệnh này có_thể gây nguy_hiểm đến đâu ?",căn_bệnh viêm tuỵ cấp của chị minh đã có những chuyển_biến xấu một_cách đột_ngột rất may là người_nhà đã đưa chị vào khoa chăm_sóc đặc_biệt icu kịp_thời để bác_sĩ có_thể theo_dõi chặt_chẽ chuyển_biến của bệnh trong trường_hợp không được đưa vào icu căn_bệnh này có_thể gây nguy_hiểm đến đâu,['hỏi chào bác_sĩ em năm nay 39 tuổi mới_đây em có đi khám sức_khoẻ định_kỳ và kết_quả là em bị tuyến_giáp đa nhân 2 thuỳ lành_tính kích_thước là 3 61 8 bác_sĩ có chỉ_định là mổ nhưng em không muốn đụng_chạm đến dao_kéo vì_vậy em muốn xin bác_sĩ tư_vấn giúp em bị tuyến_giáp đa nhân 2 thuỳ lành_tính kích_thước 3618 nếu không mổ điều_trị bằng phương_pháp nào em xin cảm_ơn bác_sĩ nguyễn_thị_bích 1981 trả_lời chào chị theo thông_tin của chị chị đang bị bướu_giáp đa nhân lành_tính thêm vào đó kích_thước khối nhân giáp của chị lớn với tình_trạng bị tuyến_giáp đa nhân 2 thuỳ lành_tính kích_thước 3618 nếu chị không mong_muốn phẫu_thuật nhân tuyến_giáp thì chị nên lựa_chọn phương_pháp đốt sóng cao_tần khối_u nếu chị có nhu_cầu điều_trị chị có_thể tới khám chuyên_khoa nội_tiết một trong các bệnh_viện thuộc hệ_thống y_tế vinmec trên toàn_quốc để được bác_sĩ giàu kinh_nghiệm tư_vấn cụ_thể hơn cảm_ơn chị đã tin_tưởng và đặt câu hỏi tới vinmec trân_trọng'],[0.9990062117576599]
"Thông_thường , việc điều_trị bệnh viêm tuỵ cấp chủ_yếu là truyền dịch đường tĩnh_mạch và sử_dụng thuốc giảm đau . Trong trường_hợp bệnh của bệnh_nhân có những chuyển_biến xấu , bác_sĩ sẽ phải tiến_hành phẫu_thuật . Loại phẫu_thuật nào có_thể tiến_hành nhằm cải_thiện căn_bệnh này ?",thông_thường việc điều_trị bệnh viêm tuỵ cấp chủ_yếu là truyền dịch đường tĩnh_mạch và sử_dụng thuốc giảm đau trong trường_hợp bệnh của bệnh_nhân có những chuyển_biến xấu bác_sĩ sẽ phải tiến_hành phẫu_thuật loại phẫu_thuật nào có_thể tiến_hành nhằm cải_thiện căn_bệnh này,['4 cách điều_trị thoát_vị bẹn điều_trị chủ_yếu của bệnh thoát_vị bẹn là phẫu_thuật ngoại_khoa khi đã được chẩn_đoán thoát_vị bẹn đa_số được chỉ_định phẫu_thuật trừ một_số trường_hợp đặc_biệt việc phẫu_thuật thoát_vị bẹn nên tiến_hành sớm nếu để càng lâu thì khối thoát_vị càng to ra và nguy_cơ cao gây những biến_chứng nguy_hiểm khi lựa_chọn phẫu_thuật người_bệnh có_thể phẫu_thuật nội_soi hoặc phẫu_thuật mổ mở phẫu_thuật thoát_vị bẹn sẽ đóng lại lỗ thoát_vị và tái_tạo lại thành bụng bằng cách đặt tấm lưới là phương_pháp được sử_dụng phổ_biến những dấu_hiệu của bệnh thoát_vị bẹn thường rất điển_hình việc chẩn_đoán chủ_yếu dựa vào các dấu_hiệu lâm_sàng tuy_nhiên nhiều bệnh_nhân không chú_ý nên có_thể bỏ_qua bệnh và phát_hiện ra bệnh khi có biến_chứng chính vì_vậy quan_sát những thay_đổi bất_thường của cơ_thể là điều quan_trọng để phát_hiện ra những vấn_đề sức_khoẻ của bản_thân'],[0.9988495707511902]
"Anh Lâm đã trải qua những ngày_tháng tuổi_thơ khó_khăn tại vùng dịch_tễ của bệnh Thalasin . Anh Lâm giờ_đây đã lớn , đã trưởng_thành , anh mong_muốn có được một gia_đình hạnh_phúc , chữa lành những tổn_thương tuổi_thơ . Anh Lâm có cần lưu_ý gì khi quyết_định như_thế ?",anh lâm đã trải qua những ngày_tháng tuổi_thơ khó_khăn tại vùng dịch_tễ của bệnh thalasin anh lâm giờ_đây đã lớn đã trưởng_thành anh mong_muốn có được một gia_đình hạnh_phúc chữa lành những tổn_thương tuổi_thơ anh lâm có cần lưu_ý gì khi quyết_định như_thế,['bệnh_nhân có một khối_u vùng mông gây đau và biến_dạng vùng mông rối_loạn đại tiểu_tiện khối_u thậm_chí còn khiến cho bệnh_nhân không_thể ngồi được hơn 15 phút để ngồi được anh phải cúi người ra trước khi ngồi và nó cũng khiến anh hạn_chế đi_lại sau khi thăm_khám và làm các xét_nghiệm cần_thiết bác_sĩ đã chẩn_đoán anh bị mắc bệnh u nguyên sống khổng_lồ ở vùng cùng cụt cần phải điều_trị bằng phẫu_thuật cắt bỏ khối_u vậy u nguyên sống là gì và nó có nguy_hiểm hay không'],[0.9986895322799683]
Chị Tâm tình_cờ phát_hiện cả gia_đình bạn mình đều mắc bệnh Thalassemia . Chị cảm_thấy bất_ngờ tại_sao và lo_lắng liệu bản_thân có bị truyền_nhiễm ?,chị tâm tình_cờ phát_hiện cả gia_đình bạn mình đều mắc bệnh thalassemia chị cảm_thấy bất_ngờ tại_sao và lo_lắng liệu bản_thân có bị truyền_nhiễm,['13 làm_vườn đây không_chỉ là hoạt_động ngoài_trời tuyệt_vời giúp vừa tập_thể_dục vừa làm_việc bản_thân đất có các vi_sinh_vật có_thể giúp bạn tập_trung và nâng cao tâm_trạng những người làm vườn ít bị trầm_cảm và lo_lắng hơn và họ cảm_thấy gắn_kết hơn với cộng_đồng của mình'],[0.9986109137535095]
"Thalassemia là căn_bệnh nguy_hiểm có nguy_cơ mắc bệnh cao do nhiều nguồn . Bố chị Hân cũng từng sống tại nơi nhiều người mắc bệnh , do_đó bị khuyến_cáo hạn_chế sinh con . Vì sao họ khuyên như_thế ?",thalassemia là căn_bệnh nguy_hiểm có nguy_cơ mắc bệnh cao do nhiều nguồn bố chị hân cũng từng sống tại nơi nhiều người mắc bệnh do_đó bị khuyến_cáo hạn_chế sinh con vì sao họ khuyên như_thế,['đường lây_truyền bệnh thalassemia tan máu bẩm_sinh bệnh thalassemia không phải là bệnh truyền_nhiễm như bệnh viêm gan virus lao_phổi mà bệnh di_truyền do bệnh_nhân nhận gen bệnh từ cả bố và mẹ do_đó bệnh thalassemia là một bệnh có tính_chất gia_đình'],[0.9989131093025208]
"Chị Phượng đến bệnh_viện kiểm_tra sức_khoẻ sau khi chị có biểu_hiện kinh_nguyệt ra rất nhiều máu , xuất_hiện cả những cục máu đông và mỗi kì kinh của chị thường kéo_dài 11 ngày . Với những biểu_hiện này , bác_sĩ có_thể chẩn_đoán chị mắc bệnh gì ?",chị phượng đến bệnh_viện kiểm_tra sức_khoẻ sau khi chị có biểu_hiện kinh_nguyệt ra rất nhiều máu xuất_hiện cả những cục máu đông và mỗi kì kinh của chị thường kéo_dài 11 ngày với những biểu_hiện này bác_sĩ có_thể chẩn_đoán chị mắc bệnh gì,['hỏi chào bác_sĩ em năm nay 39 tuổi mới_đây em có đi khám sức_khoẻ định_kỳ và kết_quả là em bị tuyến_giáp đa nhân 2 thuỳ lành_tính kích_thước là 3 61 8 bác_sĩ có chỉ_định là mổ nhưng em không muốn đụng_chạm đến dao_kéo vì_vậy em muốn xin bác_sĩ tư_vấn giúp em bị tuyến_giáp đa nhân 2 thuỳ lành_tính kích_thước 3618 nếu không mổ điều_trị bằng phương_pháp nào em xin cảm_ơn bác_sĩ nguyễn_thị_bích 1981 trả_lời chào chị theo thông_tin của chị chị đang bị bướu_giáp đa nhân lành_tính thêm vào đó kích_thước khối nhân giáp của chị lớn với tình_trạng bị tuyến_giáp đa nhân 2 thuỳ lành_tính kích_thước 3618 nếu chị không mong_muốn phẫu_thuật nhân tuyến_giáp thì chị nên lựa_chọn phương_pháp đốt sóng cao_tần khối_u nếu chị có nhu_cầu điều_trị chị có_thể tới khám chuyên_khoa nội_tiết một trong các bệnh_viện thuộc hệ_thống y_tế vinmec trên toàn_quốc để được bác_sĩ giàu kinh_nghiệm tư_vấn cụ_thể hơn cảm_ơn chị đã tin_tưởng và đặt câu hỏi tới vinmec trân_trọng'],[0.9986718893051147]
"Cường kinh là một rối_loạn kinh_nguyệt , có_thể gây hậu_quả nghiêm_trọng với sức_khoẻ khi kéo_dài liên_tục . Hỏi triệu_chứng nào sau đây không phải là biểu_hiện của cường kinh ?",cường kinh là một rối_loạn kinh_nguyệt có_thể gây hậu_quả nghiêm_trọng với sức_khoẻ khi kéo_dài liên_tục hỏi triệu_chứng nào sau đây không phải là biểu_hiện của cường kinh,['vô kinh là tình_trạng không có kinh_nguyệt trong nhiều trường_hợp vô kinh là triệu_chứng của một bệnh_lý có_thể điều_trị được do_đó điều quan_trọng là bạn cần đi khám bệnh để cùng bác_sĩ kịp_thời tìm ra các giải_pháp'],[0.9990810751914978]
Triệu_chứng của rong kinh dễ nhầm_lẫn với cường kinh . Hỏi : Đặc_điểm nào sau đây của hiện_tượng rong kinh có_thể phân_biệt với đặc_điểm của cường kinh ?,triệu_chứng của rong kinh dễ nhầm_lẫn với cường kinh hỏi đặc_điểm nào sau đây của hiện_tượng rong kinh có_thể phân_biệt với đặc_điểm của cường kinh,['vô kinh là tình_trạng không có kinh_nguyệt trong nhiều trường_hợp vô kinh là triệu_chứng của một bệnh_lý có_thể điều_trị được do_đó điều quan_trọng là bạn cần đi khám bệnh để cùng bác_sĩ kịp_thời tìm ra các giải_pháp'],[0.9984151721000671]
"Chị Ngọc năm nay 27 tuổi , chị đã không có kinh_nguyệt 4 tháng qua . Chị đến bệnh_viện thăm_khám và được bác_sĩ chẩn_đoán mắc hiện_tượng vô kinh . Hỏi , chị Ngọc có_thể gặp phải những triệu_chứng gì khi mắc vô kinh ?",chị ngọc năm nay 27 tuổi chị đã không có kinh_nguyệt 4 tháng qua chị đến bệnh_viện thăm_khám và được bác_sĩ chẩn_đoán mắc hiện_tượng vô kinh hỏi chị ngọc có_thể gặp phải những triệu_chứng gì khi mắc vô kinh,['vô kinh là tình_trạng không có kinh_nguyệt trong nhiều trường_hợp vô kinh là triệu_chứng của một bệnh_lý có_thể điều_trị được do_đó điều quan_trọng là bạn cần đi khám bệnh để cùng bác_sĩ kịp_thời tìm ra các giải_pháp'],[0.9992149472236633]
Hiện_tượng vô kinh có_thể là dấu_hiệu nguy_hiểm cho một rối_loạn nào đó trong cơ_thể . Khi hiện_tượng vô kinh kéo_dài có_thể dẫn đến vô_sinh . Tuổi nào sau đây nếu chưa xuất_hiện kinh_nguyệt có_thể chẩn_đoán mắc hiện_tượng vô kinh ?,hiện_tượng vô kinh có_thể là dấu_hiệu nguy_hiểm cho một rối_loạn nào đó trong cơ_thể khi hiện_tượng vô kinh kéo_dài có_thể dẫn đến vô_sinh tuổi nào sau đây nếu chưa xuất_hiện kinh_nguyệt có_thể chẩn_đoán mắc hiện_tượng vô kinh,['vô kinh là tình_trạng không có kinh_nguyệt trong nhiều trường_hợp vô kinh là triệu_chứng của một bệnh_lý có_thể điều_trị được do_đó điều quan_trọng là bạn cần đi khám bệnh để cùng bác_sĩ kịp_thời tìm ra các giải_pháp'],[0.9990668892860413]
"Hoa năm nay 16 tuổi , Hoa nhận thấy bản_thân có bất_thường so với bạn_bè đồng trang_lứa . Đến giai_đoạn dậy_thì rồi nhưng Hoa vẫn chưa có kinh_nguyệt . Qua thăm_khám lâm_sàng , bác_sĩ chẩn_đoán Hoa mắc hiện_tượng vô kinh . Ở tuổi của Hoa có_thể gặp những triệu_chứng nào khi mắc vô kinh nguyên_phát ?",hoa năm nay 16 tuổi hoa nhận thấy bản_thân có bất_thường so với bạn_bè đồng trang_lứa đến giai_đoạn dậy_thì rồi nhưng hoa vẫn chưa có kinh_nguyệt qua thăm_khám lâm_sàng bác_sĩ chẩn_đoán hoa mắc hiện_tượng vô kinh ở tuổi của hoa có_thể gặp những triệu_chứng nào khi mắc vô kinh nguyên_phát,['đau bụng kinh là một_triệu chứng thường xảy ra ở phụ_nữ vào những ngày hành_kinh triệu_chứng này xuất_hiện với tần_suất cao ở những bé gái trong thời_gian dậy_thì giai_đoạn mà chu_kỳ kinh_nguyệt vẫn còn chưa ổn_định vậy cách chữa đau bụng kinh ở tuổi dậy_thì như_thế_nào cùng tìm_hiểu qua bài viết dưới đây'],[0.9990838170051575]
"Bé An , bé trai 1 tuổi chuẩn_bị mọc răng , mẹ em được biết răng em mọc trong giai_đoạn này nên em rất khó_chịu và hay nhai , cắn mọi thứ . Việc em thích là mút tay và ngậm ti giả . Mẹ em cũng nghe nói nếu tiếp_tục cho em tiếp_tục như_vậy thì sẽ bị Lệch khớp , cắn . Bệnh này sẽ ảnh_hưởng đến thẩm_mỹ răng tương_lai của em . Mẹ em rất lo_lắng nên đã tìm_hiểu đến các dấu_hiệu của Lệch khớp cắn . Câu nào dưới đây là dấu_hiệu của tình_trạng này ?",bé an bé trai 1 tuổi chuẩn_bị mọc răng mẹ em được biết răng em mọc trong giai_đoạn này nên em rất khó_chịu và hay nhai cắn mọi thứ việc em thích là mút tay và ngậm ti giả mẹ em cũng nghe nói nếu tiếp_tục cho em tiếp_tục như_vậy thì sẽ bị lệch khớp cắn bệnh này sẽ ảnh_hưởng đến thẩm_mỹ răng tương_lai của em mẹ em rất lo_lắng nên đã tìm_hiểu đến các dấu_hiệu của lệch khớp cắn câu nào dưới đây là dấu_hiệu của tình_trạng này,['hỏi chào bác_sĩ hơn 1 tuần nay bên má em mỗi lần há miệng to khá đau đôi_khi hàm trên đụng hàm_răng dưới còn gây đau má và khá tê răng lúc đầu đau nhẹ nhưng giờ đau nhiều hơn cho em hỏi đau má tê răng khi há miệng là dấu_hiệu của bệnh gì em không hề té hay va_đập má bị đau là má em thường nhai đồ_ăn không biết có phải do ăn nhiều trái_cây cứng không ạ em xin cảm_ơn bác_sĩ câu hỏi ẩn_danh trả_lời chào em thông_thường đau khớp hàm khi há miệng chủ_yếu là do người_bệnh mở khớp hàm quá mức khiến dây_chằng bị giãn ngay_lập_tức không_thể trở_lại trạng_thái ban_đầu và gây đau trong một_vài ngày tuy_nhiên nếu hiện_tượng đau kéo_dài trên 1 tuần thì có khả_năng mắc một_số bệnh_lý như loạn năng khớp thái_dương hàm các bệnh_lý liên_quan răng miệng cảm_ơn em đã tin_tưởng và chia_sẻ câu hỏi tới vinmec chúc em có sức_khoẻ tốt'],[0.9992568492889404]
"Chị Nguyên , 28 tuổi , là người_mẫu tự_do bị tự_ti do hàm_răng của mình nên chị đi thẩm_mỹ chỉnh_sửa lại hàm_răng của mình bằng các niềng răng . Khi cười , chị luôn có 2 cái ' ' răng khểnh ' 2 bên , ngoài_ra chị không hô và không món . Tình_trạng của chị thì ứng với triệu_chứng nào dưới đây của lệch khớp căn ?",chị nguyên 28 tuổi là người_mẫu tự_do bị tự_ti do hàm_răng của mình nên chị đi thẩm_mỹ chỉnh_sửa lại hàm_răng của mình bằng các niềng răng khi cười chị luôn có 2 cái răng khểnh 2 bên ngoài_ra chị không hô và không món tình_trạng của chị thì ứng với triệu_chứng nào dưới đây của lệch khớp căn,['răng khểnh là một dạng răng mọc bị lệch so với hàm_răng mọc chen_chúc làm giảm chức_năng ăn nhai và tăng nguy_cơ mắc các bệnh_lý răng miệng niềng răng giúp chỉnh cho hàm_răng đều thẳng hàng vậy niềng răng có phải nhổ răng khểnh không và nếu để răng khểnh có ảnh_hưởng tới việc căn_chỉnh khớp cắn cùng theo_dõi bài viết dưới đây để giải_đáp câu hỏi'],[0.9990339279174805]
"Theo thống_kê , có tới 85% dân_số trên thế_giới có tình_trạng sai_lệch khớp chân . Tình_trạng này rất phổ_biến , xuất_phát từ một_số nguyên_nhân như do di_truyền , do có thói_quen xấu , mất răng_cửa sớm hay do phục_hồi răng sai kỹ_thuật . Triệu_chứng nào dưới đây là dấu_hiệu của bệnh sau lệch khớp cắn ?",theo thống_kê có tới 85 dân_số trên thế_giới có tình_trạng sai_lệch khớp chân tình_trạng này rất phổ_biến xuất_phát từ một_số nguyên_nhân như do di_truyền do có thói_quen xấu mất răng_cửa sớm hay do phục_hồi răng sai kỹ_thuật triệu_chứng nào dưới đây là dấu_hiệu của bệnh sau lệch khớp cắn,['2 biến_chứng của móm hàm nhô ra có_thể gây ra tình_trạng sai khớp cắn răng của bạn không khớp với nhau đúng cách sai khớp cắn có_thể gây ra một_số vấn_đề về sức_khoẻ bao_gồm mòn răng khó nhai và các vấn_đề về phát_âm răng mọc lệch gây khó chải răng và dùng chỉ nha_khoa hơn khiến người bị móm có nguy_cơ cao bị sâu_răng và bệnh nướu răng'],[0.9989941716194153]
"Ung_thư thực_quản là một trong những căn_bệnh ung_thư thường gặp ở đường tiêu_hoá . Với những biểu_hiện bệnh khác nhau trong từng giai_đoạn , ung_thư thực_quản thường rất khó phát_hiện trong những giai_đoạn đầu , thường đến khi bệnh đã tiến_triển , người_bệnh mới có_thể phát_hiện và điều_trị . Những đối_tượng nào sau có nguy_cơ mắc bệnh ung_thư thực_quản cao ?",ung_thư thực_quản là một trong những căn_bệnh ung_thư thường gặp ở đường tiêu_hoá với những biểu_hiện bệnh khác nhau trong từng giai_đoạn ung_thư thực_quản thường rất khó phát_hiện trong những giai_đoạn đầu thường đến khi bệnh đã tiến_triển người_bệnh mới có_thể phát_hiện và điều_trị những đối_tượng nào sau có nguy_cơ mắc bệnh ung_thư thực_quản cao,['bài viết được tư_vấn chuyên_môn bởi thạc_sĩ bác_sĩ nguyễn_lê_thảo_trâm bác_sĩ chẩn_đoán hình_ảnh khoa_chẩn đoán hình_ảnh bệnh_viện đa_khoa quốc_tế vinmec_nha_trang ung_thư đại_tràng là một trong những căn_bệnh ung_thư thường gặp ở việt_nam tuy_nhiên chỉ có khoảng 20 bệnh_nhân được phát_hiện khi bệnh đã ở giai_đoạn cuối và đang di_căn trong khi đó ung_thư đại_tràng là bệnh có_thể chữa khỏi khi được phát_hiện ở giai_đoạn sớm do_đó việc tầm soát ung_thư đại_tràng qua chụp ct đa cắt_lớp sẽ giúp cho người_bệnh có cơ_hội được cứu sống nhiều hơn'],[0.9992076754570007]
"Ông Kha , 63 tuổi , ông đi khám bệnh với triệu_chứng nuốt nghẹn giữa cổ tăng dần trong 3 tháng gần đây , ban_đầu ông chỉ bị tình_trạng như_vậy với thịt tảng , thịt xương lớn , tình_trạng tăng dần với việc nuốt nghẹn với cơm . Ông còn có tình_trạng buồn_nôn và nôn sau ăn , chất nôn là thức_ăn mới , không lẫn dịch dạ_dày . Bên cạnh đó , ông còn có tình_trạng sụt cân , không rõ cân nặng giảm . Sau khi biết bệnh , ông mới sợ nên không uống rượu và hạn_chế thuốc_lá dần_dần , trước đó thì ông rất hay nhậu do tính_chất nghề_nghiệp của ông là làm công_trình , mỗi lần nhậu ông đều uống hơn 10 lon bia . Hút thuốc_lá : 60 gói / năm . Ngoài_ra , ông hay bị trào ngược dạ_dày thực_quản nhưng ông không đi khám mà chỉ uống thuốc không rõ loại để giảm tình_trạng này . Ông có nguy_cơ nào làm tăng nguy_cơ mắc bệnh ung_thư thực_quản ?",ông kha 63 tuổi ông đi khám bệnh với triệu_chứng nuốt nghẹn giữa cổ tăng dần trong 3 tháng gần đây ban_đầu ông chỉ bị tình_trạng như_vậy với thịt tảng thịt xương lớn tình_trạng tăng dần với việc nuốt nghẹn với cơm ông còn có tình_trạng buồn_nôn và nôn sau ăn chất nôn là thức_ăn mới không lẫn dịch dạ_dày bên cạnh đó ông còn có tình_trạng sụt cân không rõ cân nặng giảm sau khi biết bệnh ông mới sợ nên không uống rượu và hạn_chế thuốc_lá dần_dần trước đó thì ông rất hay nhậu do tính_chất nghề_nghiệp của ông là làm công_trình mỗi lần nhậu ông đều uống hơn 10 lon bia hút thuốc_lá 60 gói năm ngoài_ra ông hay bị trào ngược dạ_dày thực_quản nhưng ông không đi khám mà chỉ uống thuốc không rõ loại để giảm tình_trạng này ông có nguy_cơ nào làm tăng nguy_cơ mắc bệnh ung_thư thực_quản,['triệu_chứng bệnh barrett thực_quản những biểu_hiện của barrett thực_quản như sau người_bệnh có triệu_chứng ợ nóng thường_xuyên cảm_giác khó nuốt khi ăn đau ngực tuy_nhiên nhiều người_bệnh bị barrett thực_quản không có triệu_chứng mà chỉ tình_cờ phát_hiện khi khám bệnh khác khi nào đi khám bác_sĩ nếu người_bệnh gặp khó_chịu hoặc ảnh_hưởng đến cuộc_sống hằng ngày do triệu_chứng ợ nóng và trào ngược axit trong hơn năm năm thì người_bệnh hãy đi khám để phát_hiện có nguy_cơ mắc bệnh barrett thực_quản hay không người_bệnh nên đi khám ngay_lập_tức nếu đau ngực có_thể là triệu_chứng của một cơn đau tim khó nuốt là nôn ra máu đỏ tươi hoặc máu trông giống như bã cà_phê đại_tiện phân có màu đen có mùi hôi hoặc có máu đỏ tươi'],[0.9993167519569397]
"Ông Trọng có triệu_chứng là nuốt có cảm_giác nghẹn khoảng 3 tháng gần đây , vướng sau xương ức khi ăn thức_ăn đặc , khàn tiếng và cơ_thể giảm cân khoảng 15% trọng_lượng cơ_thể trong 1 tháng . Hãy dự_đoán tiền_sử bệnh nào ảnh_hưởng đến bệnh của ông ?",ông trọng có triệu_chứng là nuốt có cảm_giác nghẹn khoảng 3 tháng gần đây vướng sau xương ức khi ăn thức_ăn đặc khàn tiếng và cơ_thể giảm cân khoảng 15 trọng_lượng cơ_thể trong 1 tháng hãy dự_đoán tiền_sử bệnh nào ảnh_hưởng đến bệnh của ông,['3 khi nào cần siêu_âm ổ_bụng tổng_quát khi bệnh_nhân có các triệu_chứng như đau bụng nhiều ngày khám sờ thấy hoặc nghi_ngờ có khối_u tinh_thần mệt_mỏi ăn_uống kém sụt cân nghiêm_trọng không rõ nguyên_do hoặc bị rối_loạn tiêu_hoá có nhiều yếu_tố ảnh_hưởng đến chất_lượng siêu_âm như bệnh_nhân bị bệnh béo phì thức_ăn trong dạ_dày và khí ở đường ruột vì_thế để quá_trình siêu_âm bụng tổng_quát thu được kết_quả chính_xác người_bệnh nên hạn_chế ăn những đồ khó tiêu nhiều dầu_mỡ và dễ gây đầy bụng đối_với những người nghi_ngờ có bệnh về túi_mật cần nhịn ăn trước 6 tiếng nhịn tiểu để đánh_giá bàng_quang tử_cung buồng_trứng và tiền_liệt_tuyến ngay cả khi không có biểu_hiện gì bác_sĩ cũng khuyến_cáo nên khám sức_khoẻ định_kỳ 3 6 tháng lần cũng sẽ có chỉ_định đi siêu_âm bụng để kiểm_tra sức_khoẻ tổng_quát siêu_âm ổ_bụng là một thăm_dò thường quy an_toàn nên bệnh_nhân có_thể hoàn_toàn yên_tâm'],[0.9985941648483276]
"Bé Nguyên , bé trai 8 tuổi có các răng bị xô lệch với nhau , có những cái nhô ra , có những cái lại thụt vào mà không theo bất_cứ trật_tự nào . Mẹ bé Nguyên đưa bé đi khám và cần bác_sĩ đưa ra các biện_pháp điều_trị , trường_hợp áp_dụng của mỗi phương_pháp . Vậy có lệch khớp cắn có những phương_pháp điều_trị nào , trường_hợp nào áp_dụng và có lợi_ích gì ?",bé nguyên bé trai 8 tuổi có các răng bị xô lệch với nhau có những cái nhô ra có những cái lại thụt vào mà không theo bất_cứ trật_tự nào mẹ bé nguyên đưa bé đi khám và cần bác_sĩ đưa ra các biện_pháp điều_trị trường_hợp áp_dụng của mỗi phương_pháp vậy có lệch khớp cắn có những phương_pháp điều_trị nào trường_hợp nào áp_dụng và có lợi_ích gì,['1 có cần gây_mê khi chụp mri cho trẻ_em không đây là vấn_đề quan_tâm hàng_đầu của các bậc phụ_huynh khi đưa trẻ đến chụp cộng_hưởng từ tuy_nhiên không phải tất_cả các bé đều phải gây_mê khi chụp mri sau khi được các bác_sĩ nhi khám và có chỉ_định cho trẻ chụp mri tuỳ vào độ tuổi và mức_độ hợp_tác của các bé sẽ có hai trường_hợp xảy ra bé đã lớn thông_thường 10 tuổi và chịu nằm yên theo hướng_dẫn của nhân_viên y_tế chỉ cần bố hoặc mẹ đi kèm vào phòng chụp và bảo bé làm theo lời hướng_dẫn các bé_nhỏ hơn hoặc không hợp_tác không chịu nằm yên do còn quá bé quấy khóc hay sợ_hãi do có bệnh_lý đặc_biệt là các bất_thường về tâm_thần kinh động_kinh chậm phát_triển bại não cần dùng thuốc an_thần để bé nằm yên khi chụp'],[0.9990257024765015]
